Date,Site,Depth,Temp_interp,DO_mgL_interp,Chla_interp,Turb_NTU_interp,SpCond_uScm_interp,TP_interp,TN_interp,NH4_interp,NO3NO2_interp,SRP_interp,DOC_interp,TPinf_interp,TNinf_interp,NH4inf_interp,NO3NO2inf_interp,SRPinf_interp,DOCinf_interp,total_chl_interp,greens_interp,cyanos_interp,diatoms_interp,cryptos_interp,kd_interp
2013-06-13,50,5.2,9.9568,12.28457,2.3884,1.2638,37.08140239,NA,,,,,,NA,,,,,,,,,,,
2013-06-13,50,5.5,9.9194,12.30896,2.2019,1.0288,36.8924098,NA,,,,,,NA,,,,,,,,,,,
2013-06-13,50,5.8,9.9129,12.3276,2.1265,0.9953,37.02030884,NA,,,,,,NA,,,,,,,,,,,
2013-06-13,50,6,9.9076,12.34,2.2733,0.9281,36.98641219,NA,,,,,,NA,,,,,,,,,,,
2013-06-13,50,6.2,9.8992,12.31133,2.7375,0.9281,36.96395229,19.1,,,,,,35.1,,,,,,,,,,,
2013-06-13,50,8,9.8665,12.15532,2.1265,0.9449,36.95949287,18.3,,,,,,35.1,,,,,,,,,,,
2013-06-13,50,9,9.8544,12.05121,2.0115,1.0456,36.92772182,NA,,,,,,NA,,,,,,,,,,,
2013-06-13,50,9.3,9.8544,12.05121,2.0115,1.0456,36.92772182,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,0.1,22.9495,7.45937,1.8925,0.7267,37.5744161,36.7,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,0.8,22.5466,9.26422,2.0075,1.0456,37.55133847,37.5,,,,,,39.76666667,,,,,,,,,,,
2013-06-20,50,1.6,20.6394,10.20909,3.7214,2.1534,37.43846462,37.5,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,2.8,16.7383,8.85413,7.3833,2.8584,39.60188484,39.1,,,,,,39.76666667,,,,,,,,,,,
2013-06-20,50,3.8,13.2066,7.78074,5.0901,2.1367,38.21614272,38.3,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,5,10.2437,11.46874,3.2215,1.0288,37.72642737,31.9,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,5.2,10.2291,11.528,2.7018,0.7267,37.68000903,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,5.5,10.1603,11.65422,2.5709,0.7603,37.65810658,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,5.8,10.1469,11.67384,2.7573,0.8106,37.55984717,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,6,10.1438,11.68085,2.2257,0.8274,37.68870492,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,6.2,10.151,11.68454,2.0829,0.7267,37.66860683,39.1,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,8,10.0617,11.45681,2.3884,0.7603,37.76597608,38.3,,,,,,37.2,,,,,,,,,,,
2013-06-20,50,9,10.0393,10.98889,2.7097,0.7771,37.92223046,NA,,,,,,NA,,,,,,,,,,,
2013-06-20,50,9.3,10.0393,10.98889,2.7097,0.7771,37.92223046,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,0.1,26.0938,9.11066,1.1268,1.0456,38.592629,29.95,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,0.8,25.8227,9.52032,1.2497,1.0121,38.45597436,33.9,,,,,,40.58333333,,,,,,,,,,,
2013-06-25,50,1.6,22.0925,12.75283,2.0948,2.0863,37.80657922,33.15,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,2.8,17.446,9.89495,8.383,2.5898,39.38655301,30.75,,,,,,40.58333333,,,,,,,,,,,
2013-06-25,50,3.8,12.9219,7.40745,6.812,2.0695,38.2299221,39.73333333,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,5,10.3535,11.26435,3.162,0.5757,37.47228834,27.55,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,5.2,10.2708,11.37895,2.6343,0.4078,37.40330154,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,5.5,10.2623,11.41156,2.3209,0.4582,37.43736012,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,5.8,10.2183,11.38985,2.1979,0.5589,37.40853537,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,6,10.2116,11.38496,2.0194,0.4749,37.43500655,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,6.2,10.1963,11.32331,2.0194,0.4917,37.44881714,33.15,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,8,10.064,9.97111,1.6941,0.5421,38.42800645,54.95,,,,,,39.3,,,,,,,,,,,
2013-06-25,50,9,9.989,8.24386,1.7417,1.0456,39.85092457,NA,,,,,,NA,,,,,,,,,,,
2013-06-25,50,9.3,9.9207,5.88298,1.829,1.6499,43.40398455,NA,,,,,,NA,,,,,,,,,,,
2013-06-27,50,0.1,25.412,9.16612,0.369,1.3478,38.96194467,23.2,,7,6,3,,41.4,,0,91,15,,,,,,,
2013-06-27,50,0.8,25.0027,11.13629,0.4206,1.3813,39.03196512,30.3,,5,9,4,,41.4,,0,91,15,,,,,,,
2013-06-27,50,1.6,22.4631,13.25455,2.5074,2.2206,38.15723795,28.8,,4,8,4,,41.4,,0,91,15,,,,,,,
2013-06-27,50,2.8,16.5411,8.53082,8.1252,3.127,40.03669408,22.4,,0,8,3,,41.4,,0,91,15,,,,,,,
2013-06-27,50,3.8,12.2457,7.17149,6.324,1.8681,38.43496304,41.16666667,,12,20,2,,41.4,,0,91,15,,,,,,,
2013-06-27,50,5,10.3672,11.16982,3.2175,0.8274,37.73149184,23.2,,33,18,3,,41.4,,0,91,15,,,,,,,
2013-06-27,50,5.2,10.2937,11.30782,2.3804,0.7267,37.57096744,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-06-27,50,5.5,10.224,11.31306,2.2217,0.4078,37.45792991,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-06-27,50,5.8,10.19,11.21699,2.067,0.5085,37.54309476,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-06-27,50,6,10.1705,11.15534,2.0035,0.4917,37.68821785,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-06-27,50,6.2,10.1482,11.05656,1.9361,0.5085,37.75145477,27.2,,34,16,4,,41.4,,0,91,15,,,,,,,
2013-06-27,50,8,10.0414,9.02548,1.5037,0.7267,39.2978131,71.6,,38,17,6,,41.4,,0,91,15,,,,,,,
2013-06-27,50,9,9.9304,6.04118,1.821,2.4556,44.10958587,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-06-27,50,9.3,9.9542,6.41608,2.2019,2.6906,43.40113587,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,0.1,24.0484,8.03585,4.0547,1.801,37.53140225,38.9,,20,26,4,,68.9,,12,30,11,,,,,,,
2013-07-03,50,0.8,23.679,9.11785,4.3086,1.8681,38.09768859,48,,25,13,4,,68.9,,12,30,11,,,,,,,
2013-07-03,50,1.6,21.7609,9.77291,5.102,2.7073,37.28537096,49.9,,5,9,4,,68.9,,12,30,11,,,,,,,
2013-07-03,50,2.8,18.7877,11.92082,4.5466,4.688,39.61342519,74.4,,6,15,3,,68.9,,12,30,11,,,,,,,
2013-07-03,50,3.8,13.8823,7.56839,9.1091,3.0766,39.00086298,42.6,,16,42,2,,68.9,,12,30,11,,,,,,,
2013-07-03,50,5,10.6886,10.39578,6.9032,1.6163,37.74162348,45.3,,43,24,8,,68.9,,12,30,11,,,,,,,
2013-07-03,50,5.2,10.518,10.48917,6.8199,1.3142,38.00203845,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,5.5,10.3277,10.92485,4.8005,1.0456,37.61300986,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,5.8,10.2359,10.92567,2.9041,0.7267,37.64321283,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,6,10.1828,10.85796,2.7216,0.7603,37.58588177,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,6.2,10.1631,10.79923,2.067,0.7603,37.62179845,33.5,,31,18,0,,68.9,,12,30,11,,,,,,,
2013-07-03,50,8,10.0321,8.42135,1.1783,1.0121,39.38048134,35.3,,42,16,2,,68.9,,12,30,11,,,,,,,
2013-07-03,50,9,9.9384,5.41901,1.6108,1.1967,44.31308339,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-03,50,9.3,9.9073,3.95082,1.3648,1.8345,46.61781936,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,0.1,23.1061,6.2311,5.0782,8.9345,35.11698179,55.5,,25,18,4,,48.8,,11,31,10,,,,,,,
2013-07-11,50,0.8,22.983,6.3483,7.415,8.666,35.30603958,118.8,,3,4,22,,48.8,,11,31,10,,,,,,,
2013-07-11,50,1.6,22.9477,6.59896,8.0458,9.2367,35.21390125,42.2,,2,4,4,,48.8,,11,31,10,,,,,,,
2013-07-11,50,2.8,20.6257,6.86911,7.9109,6.8196,36.53734106,28,,4,3,3,,48.8,,11,31,10,,,,,,,
2013-07-11,50,3.8,19.2663,6.85613,9.7637,5.7118,37.59716895,24.7,,9,9,4,,48.8,,11,31,10,,,,,,,
2013-07-11,50,5,13.3908,7.97146,5.7447,2.0695,43.52081147,20.5,,84,21,3,,48.8,,11,31,10,,,,,,,
2013-07-11,50,5.2,12.5805,8.25148,5.1377,2.0527,42.76191451,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,5.5,12.0959,8.36328,4.0983,2.3381,42.99438156,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,5.8,12.6156,7.94585,3.8206,1.8345,43.04471198,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,6,12.1981,7.98126,3.5191,1.5156,42.54592597,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,6.2,11.4363,8.18812,3.2493,1.8177,43.25861006,23,,78,22,0,,48.8,,11,31,10,,,,,,,
2013-07-11,50,8,10.4522,7.27893,2.0869,0.6932,41.23834837,23.8,,176,27,3,,48.8,,11,31,10,,,,,,,
2013-07-11,50,9,10.304,6.98551,1.9956,2.1367,41.78221687,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-11,50,9.3,10.2905,7.06448,1.8726,3.3116,42.40969125,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,0.1,23.6396,7.36561,3.8999,5.9133,35.64613637,29.3,,21.75,15.75,4.5,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,0.8,22.4029,8.13534,4.0388,6.1315,35.92039625,35.9,,3.75,4.25,18,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,1.6,20.3264,8.45387,7.6768,7.491,36.0289287,27.7,,2.5,4.75,4.5,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,2.8,18.857,8.72596,7.054,6.9539,37.18929877,28.5,,6.75,5.25,2.75,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,3.8,16.6329,8.1352,8.0061,5.6447,41.78266258,21.1,,29.75,10.75,4.25,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,5,12.8347,7.88975,5.1973,2.5059,43.61703296,21.9,,67.75,20.75,6.25,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,5.2,12.2517,7.84434,4.86,2.5227,43.10032524,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,5.5,12.0212,7.4893,3.4675,2.2374,43.57991967,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,5.8,11.8186,6.94655,3.4,2.3213,43.19215189,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,6,11.4486,6.56493,3.6421,1.4653,42.81179418,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,6.2,11.2678,6.37774,3.162,1.482,42.91027952,17,,97.5,21.5,0.75,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,8,10.6249,5.65129,2.1384,1.1296,41.93025462,21.1,,139.5,24,4.75,,35,,11.5,37.75,10.5,,,,,,,
2013-07-15,50,9,10.3828,5.38934,1.702,3.7816,42.2710762,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-15,50,9.3,10.3391,5.18847,1.5552,5.3761,43.57103252,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,0.1,26.7469,6.842,3.1779,4.5873,36.98504767,30.9,,18.5,13.5,5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,0.8,25.4342,6.83283,3.4715,4.5537,37.74080024,36.65,,4.5,4.5,14,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,1.6,21.1256,7.72414,7.9506,5.9636,37.31706567,41.55,,3,5.5,5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,2.8,19.006,7.93597,7.8752,6.5679,37.971523,59.1,,9.5,7.5,2.5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,3.8,16.3183,7.74132,10.4103,5.4265,43.44617159,31.3,,50.5,12.5,4.5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,5,12.7367,7.82819,6.5263,2.0695,43.21474997,23.95,,51.5,20.5,9.5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,5.2,12.9919,7.3583,5.4789,1.8681,43.67438877,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,5.5,12.8057,7.29007,4.4157,1.7338,43.07911285,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,5.8,12.1276,7.0028,3.8801,1.5828,42.50191835,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,6,11.7618,6.73272,3.0946,1.566,42.585328,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,6.2,11.5303,6.62853,2.4558,1.7674,42.6004781,34.15,,117,21,1.5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,8,10.7223,5.5661,2.0194,1.5324,42.43843768,29.65,,103,21,6.5,,43.26666667,,12,44.5,11,,,,,,,
2013-07-18,50,9,10.4812,5.69266,1.3331,5.7118,45.35677437,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-18,50,9.3,10.5049,5.80959,1.3212,6.4839,46.9597276,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,0.1,25.6721,5.63641,3.9475,3.0598,36.16480739,32.5,,15.25,11.25,5.5,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,0.8,25.7343,5.70428,4.5149,3.0934,36.15228352,37.4,,5.25,4.75,10,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,1.6,24.7109,6.31659,7.046,4.9062,37.22354333,55.4,,3.5,6.25,5.5,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,2.8,18.9982,7.83569,11.4379,5.6951,38.38217368,89.7,,12.25,9.75,2.25,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,3.8,15.7222,8.66494,7.4824,4.0669,43.31037919,41.5,,71.25,14.25,4.75,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,5,12.822,6.7318,9.0138,1.801,42.81678712,26,,35.25,20.25,12.75,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,5.2,12.4566,6.52277,6.0661,1.5492,43.68814825,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,5.5,11.9612,5.89636,4.4554,1.7674,42.02339457,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,5.8,11.5774,5.59172,2.7018,2.3045,42.29292956,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,6,11.3421,5.46757,2.5074,2.6234,42.49627581,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,6.2,11.3548,5.20972,2.2535,1.482,42.93340169,51.3,,136.5,20.5,2.25,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,8,10.4698,4.77154,1.6941,1.4988,42.60564108,38.2,,66.5,18,8.25,,51.53333333,,12.5,51.25,11.5,,,,,,,
2013-07-22,50,9,10.3509,5.23554,1.3688,4.839,43.11655731,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-22,50,9.3,10.3509,5.23554,1.3688,4.839,43.11655731,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,0.1,25.5124,6.46523,3.0787,2.4556,37.26294452,36.2,,12,9,6,,59.8,,13,58,12,,,,,,,
2013-07-25,50,0.8,25.5478,6.41073,3.0866,2.4388,37.37757914,70.7,,6,5,6,,59.8,,13,58,12,,,,,,,
2013-07-25,50,1.6,23.7029,6.81501,4.9592,3.9494,38.21455879,62.5,,4,7,6,,59.8,,13,58,12,,,,,,,
2013-07-25,50,2.8,19.1041,7.57587,15.5124,4.9733,38.7319132,23,,15,12,2,,59.8,,13,58,12,,,,,,,
2013-07-25,50,3.8,16.1911,8.87283,9.6129,4.2516,43.41693726,45.2,,92,16,5,,59.8,,13,58,12,,,,,,,
2013-07-25,50,5,12.6316,9.11915,11.422,1.8849,43.78973776,62.6,,19,20,16,,59.8,,13,58,12,,,,,,,
2013-07-25,50,5.2,12.3795,9.09706,9.4264,2.1702,43.8056366,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,5.5,11.7272,8.49878,5.6376,2.1534,43.18146623,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,5.8,11.5291,8.55097,4.6855,2.1031,43.73623791,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,6,11.3559,7.64749,4.1538,2.3716,43.3786032,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,6.2,11.2585,7.68383,3.2175,2.4556,43.60698479,32.6,,156,20,3,,59.8,,13,58,12,,,,,,,
2013-07-25,50,8,10.6168,4.93921,2.5391,1.9017,43.0595992,98,,30,15,10,,59.8,,13,58,12,,,,,,,
2013-07-25,50,9,10.4625,4.81264,1.8806,4.9901,43.49872756,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-25,50,9.3,10.5104,4.58612,1.9004,9.6731,43.98043251,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,0.1,24.4282,5.62939,2.7177,1.9017,37.71748094,23.9,,3,6,3,,52.6,,0,66,13,,,,,,,
2013-07-29,50,0.8,24.4316,5.89673,2.9755,1.9017,37.68238859,36.2,,7,4,3,,52.6,,0,66,13,,,,,,,
2013-07-29,50,1.6,23.6211,7.21867,4.4276,2.4052,38.22536198,76.4,,3,4,4,,52.6,,0,66,13,,,,,,,
2013-07-29,50,2.8,19.6403,7.08031,19.5908,3.9159,39.59733152,52.6,,3,4,4,,52.6,,0,66,13,,,,,,,
2013-07-29,50,3.8,16.1644,8.22551,9.2519,3.6809,43.61507658,38.6,,7,6,4,,52.6,,0,66,13,,,,,,,
2013-07-29,50,5,13.0373,8.35781,5.225,2.422,44.46217671,35.4,,14,6,0,,52.6,,0,66,13,,,,,,,
2013-07-29,50,5.2,12.7701,8.36899,5.832,2.0863,44.55540972,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,5.5,12.2553,7.43793,6.3319,1.8849,44.13302147,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,5.8,11.8453,7.08456,4.5426,2.6402,43.77792029,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,6,11.5471,7.00592,3.4834,2.6402,43.47383346,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,6.2,11.3116,6.80117,3.4754,2.6906,43.54394567,40.3,,54,14,3,,52.6,,0,66,13,,,,,,,
2013-07-29,50,8,10.7226,4.56229,1.456,2.1031,43.94865949,22.2,,158,26,4,,52.6,,0,66,13,,,,,,,
2013-07-29,50,9,10.5122,4.19106,1.3093,7.4239,46.80078623,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-07-29,50,9.3,10.4464,4.0275,1.6385,9.5388,47.99751322,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,0.1,23.2921,7.1313,2.9517,1.3478,37.68700257,51,,5,4,4,,79.3,,7,56,13,,,,,,,
2013-08-01,50,0.8,23.2674,7.20823,3.1025,1.3813,37.64579758,51,,60,0,4,,79.3,,7,56,13,,,,,,,
2013-08-01,50,1.6,22.5946,7.20643,4.257,2.1199,38.06025775,51.9,,7,4,4,,79.3,,7,56,13,,,,,,,
2013-08-01,50,2.8,19.9996,7.45113,16.8097,3.1773,39.17759681,68.5,,4,5,3,,79.3,,7,56,13,,,,,,,
2013-08-01,50,3.8,16.2438,9.28714,13.6675,3.3787,43.08744699,38.6,,255,14,4,,79.3,,7,56,13,,,,,,,
2013-08-01,50,5,12.7248,8.34824,4.2491,2.8248,44.36382389,40.2,,107,16,3,,79.3,,7,56,13,,,,,,,
2013-08-01,50,5.2,12.4167,8.03233,4.4355,3.1605,44.37704329,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,5.5,11.9324,7.70302,5.5861,2.3716,44.39875868,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,5.8,11.6285,7.20484,4.6101,2.1534,44.40738629,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,6,11.443,6.89146,4.499,2.4388,44.22300692,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,6.2,11.2849,6.57655,4.2411,2.4556,43.98932586,68.5,,496,9,3,,79.3,,7,56,13,,,,,,,
2013-08-01,50,8,10.7435,4.58759,1.5751,2.8248,44.73378312,53.5,,919,11,4,,79.3,,7,56,13,,,,,,,
2013-08-01,50,9,10.5976,4.27432,2.3408,7.961,48.05135135,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-01,50,9.3,10.5968,4.25487,2.3447,7.7932,48.1523754,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,0.1,23.5397,5.86092,1.2974,1.7842,38.7908818,43.7,,17,10,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,0.8,23.4994,6.06802,1.2497,1.8849,38.78826737,25.7,,10,5,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,1.6,22.7186,6.21854,2.3328,2.1702,39.25470454,24.1,,6,5,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,2.8,20.6384,6.5709,9.8589,2.4556,39.77251326,25.7,,4,2,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,3.8,16.8627,7.55209,19.1345,3.1437,43.28483055,56.8,,100,10,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,5,12.3797,8.35616,2.9002,7.34,49.2823442,34.7,,113,10,3,,61.7,,7,66,16,,,,,,,
2013-08-08,50,5.2,12.0008,8.22309,2.6542,6.5511,48.96615378,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,5.5,11.7726,7.43136,2.7811,6.5511,48.35545588,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,5.8,11.6361,6.70058,2.6463,6.2993,47.95174823,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,6,11.6333,6.4097,2.7137,6.3161,48.24848066,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,6.2,11.5937,5.84334,2.5748,6.5679,48.20531616,36.4,,73,9,3,,61.7,,7,66,16,,,,,,,
2013-08-08,50,8,11.2918,4.96386,2.7692,6.2657,46.9228083,26.5,,105,8,4,,61.7,,7,66,16,,,,,,,
2013-08-08,50,9,11.2954,4.2503,3.043,6.5175,46.97133382,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-08,50,9.3,11.2954,4.2503,3.043,6.5175,46.97133382,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,0.1,27.0352,5.39555,0.7737,1.566,38.24642281,23.5,,7,4,3,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,0.8,27.0322,5.26334,1.0791,1.8681,38.22718023,20.7,,3,2,4,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,1.6,27.0155,5.13959,2.0313,1.9017,38.28875998,22.1,,3,2,5,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,2.8,26.9044,5.62365,9.232,2.7073,38.29615802,22.8,,3,1,4,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,3.8,25.8317,6.40748,19.2615,3.3787,38.93044262,22.1,,4,5,3,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,5,23.0074,5.85747,3.2969,6.5175,40.70771925,15.9,,74,6,3,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,5.2,23.286,5.78086,3.1739,6.5007,40.53951326,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,5.5,22.9604,6.12631,2.9835,6.2154,40.66662155,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,5.8,21.5164,6.07041,2.7296,6.4336,41.75162698,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,6,21.2284,6.01723,2.7891,6.5175,42.08968846,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,6.2,20.8096,6.1113,2.7296,6.4168,42.49366627,13.8,,121,8,4,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,8,13.0383,7.17502,2.7732,6.4672,50.12699481,15.9,,129,10,3,,36.6,,7,59.14285714,15.14285714,,,,,,,
2013-08-12,50,9,12.4659,6.88795,2.7137,7.3064,50.74889756,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-12,50,9.3,12.4659,6.88795,2.7137,7.3064,50.74889756,NA,,NA,NA,NA,,NA,,NA,NA,NA,,,,,,,
2013-08-18,50,0.1,25.93753333,6.30392,1.296066667,1.297433333,38.70419208,19.8,,6.833333333,4.333333333,3.166666667,,37.3,,7,52.28571429,14.28571429,,,,,,,
2013-08-18,50,0.8,25.9246,5.80734,1.411066667,1.5268,38.91477385,21,,6,2.666666667,4.333333333,,37.3,,7,52.28571429,14.28571429,,,,,,,
2013-08-18,50,1.6,25.68693333,6.528086667,2.2429,1.538,38.62869171,19.6,,7,3.666666667,4.666666667,,37.3,,7,52.28571429,14.28571429,,,,,,,
2013-08-18,50,2.8,24.472,5.522636667,9.9025,2.752066667,39.34781133,33.6,,4.333333333,2,4,,37.3,,7,52.28571429,14.28571429,,,,,,,
2013-08-18,50,3.8,22.3255,4.42899,18.8264,4.335466667,41.23275321,25.05,,4.166666667,5,2.666666667,,37.3,,7,52.28571429,14.28571429,,,,,,,
2013-08-18,50,5,19.5015,6.314843333,3.606366667,6.886766667,43.01673858,19.2,,106.6666667,7.333333333,3.333333333,,37.3,,7,52.28571429,14.28571429,,,,,,,
