"DateTime","Depth","Observed_PHY_TCHLA","Modeled_PHY_TCHLA"
2016-07-21,0.8,0.9855,7.39966275679373
2016-07-21,1,1.0511,7.40033353839985
2016-07-21,1.33,1.2917,7.40144032804994
2016-07-21,1.6,1.5601,7.40167674027216
2016-07-21,1.67,1.643,7.40167673642941
2016-07-21,2,1.7012,7.40167671831355
2016-07-21,2.33,2.1775,7.15988917440815
2016-07-21,2.67,3.2194,6.47484634859837
2016-07-21,2.8,3.637,6.21291820931815
2016-07-21,3,5.1466,5.80995184119475
2016-07-21,3.33,7.3245,5.11821843206007
2016-07-21,3.67,6.4572,4.22237355698374
2016-07-21,3.8,5.6164,3.87984463416044
2016-07-21,4,5.1192,3.35287706058613
2016-07-21,4.33,4.4091,2.63179883983152
2016-07-21,4.67,3.9061,2.0726667190066
2016-07-21,5,4.4691,1.60294548506182
2016-07-21,5.33,6.1001,1.31436467242361
2016-07-21,5.67,7.0905,1.01703898667514
2016-07-21,6,4.5433,0.768623201994118
2016-07-21,6.2,5.0177,0.631916197533057
2016-07-21,6.33,5.0386,0.543056644633367
2016-07-21,6.67,3.6455,0.310654737049563
2016-07-21,7,3.8145,0.261287607450699
2016-07-21,7.33,3.9598,0.25364752487234
2016-07-21,7.67,4.0095,0.250756946797504
2016-07-21,8,3.8876,0.250727520280719
2016-07-21,8.33,3.939,0.250727520280719
2016-07-21,8.67,4.0146,0.250727520280719
2016-07-21,9,3.6084,0.250727520280719
2016-07-21,9.3,3.8738,0.247208048548641
2016-07-24,0.1,1.35,7.04702255595745
2016-07-24,0.33,1.314,7.04702255595745
2016-07-24,0.67,1.286,7.04833303634351
2016-07-24,0.8,1.383,7.04892339424689
2016-07-24,1,1.7,7.04983163717517
2016-07-24,1.33,1.868,7.05168452352566
2016-07-24,1.6,2.019,7.05413432193112
2016-07-24,1.67,2.059,7.05476945485105
2016-07-24,2,2.074,7.05776365290217
2016-07-24,2.33,2.306,6.80441131551955
2016-07-24,2.67,2.689,6.10950401259836
2016-07-24,2.8,3.204,5.84380416148143
2016-07-24,3,3.802,5.43503515976308
2016-07-24,3.33,9.377,4.7448514582756
2016-07-24,3.67,6.355,3.94136273972381
2016-07-24,3.8,5.327,3.63414646498342
2016-07-24,4,4.577,3.1615060423059
2016-07-24,4.33,3.694,2.50101058153346
2016-07-24,4.67,4.261,1.95802403396434
2016-07-24,5,6.251,1.50893410275165
2016-07-24,5.33,8.196,1.23734287199211
2016-07-24,5.67,11.742,0.95752160393682
2016-07-24,6,9.265,0.722975628485486
2016-07-24,6.2,4.387,0.59263061827832
2016-07-24,6.33,4.711,0.507906361643662
2016-07-24,6.67,6.076,0.286319844291481
2016-07-24,7,5.816,0.242919355952259
2016-07-24,7.33,5.402,0.235532196056421
2016-07-24,7.67,4.862,0.232870738851454
2016-07-24,8,5.034,0.232844230978257
2016-07-24,8.33,5.874,0.232844230978257
2016-07-24,8.67,6.139,0.232844230978257
2016-07-24,9,5.327,0.232844230978257
2016-07-24,9.3,5.036,0.232605732070153
2016-07-25,0.1,1.53,6.91396948999519
2016-07-25,0.33,1.53,6.91396948999519
2016-07-25,0.67,1.53,6.9152571478993
2016-07-25,0.8,1.523,6.91583663082251
2016-07-25,1,1.542,6.91672814301207
2016-07-25,1.33,1.93,6.91875244075031
2016-07-25,1.6,2.772,6.92184374686473
2016-07-25,1.67,2.708,6.9226451965981
2016-07-25,2,2.645,6.92642345962683
2016-07-25,2.33,2.935,6.66909417372592
2016-07-25,2.67,3.314,5.97160446278536
2016-07-25,2.8,3.593,5.70491722036691
2016-07-25,3,4.668,5.29462915510775
2016-07-25,3.33,7.49,4.60735947084518
2016-07-25,3.67,5.58,3.84161351793185
2016-07-25,3.8,5.407,3.54882830064146
2016-07-25,4,4.317,3.09838950481008
2016-07-25,4.33,4.542,2.46070109142434
2016-07-25,4.67,4.643,1.92226168294862
2016-07-25,5,3.762,1.47937840407903
2016-07-25,5.33,4.913,1.21281193059982
2016-07-25,5.67,4.92,0.938167685196991
2016-07-25,6,5.959,0.70794416483113
2016-07-25,6.2,6.447,0.579675235555903
2016-07-25,6.33,7.722,0.496300431527005
2016-07-25,6.67,10.102,0.278243251759119
2016-07-25,7,10.04,0.237087515927496
2016-07-25,7.33,11.04,0.230134711940702
2016-07-25,7.67,10.727,0.227672689669657
2016-07-25,8,10.158,0.227647683541284
2016-07-25,8.33,8.095,0.227647683541284
2016-07-25,8.67,8.767,0.227647683541284
2016-07-25,9,11.006,0.227647683541284
2016-07-25,9.3,9.621,0.22773829324399
2016-07-26,0.1,1.038,6.74870494104332
2016-07-26,0.33,1.135,6.74870494104332
2016-07-26,0.67,1.556,6.74995302492548
2016-07-26,0.8,1.595,6.75051628705467
2016-07-26,1,1.652,6.75138284417651
2016-07-26,1.33,1.754,6.75474883227446
2016-07-26,1.6,1.8,6.76277273762429
2016-07-26,1.67,1.829,6.76485300938165
2016-07-26,2,2.028,6.77466000480922
2016-07-26,2.33,2.309,6.52935212510544
2016-07-26,2.67,5.054,5.83400736107075
2016-07-26,2.8,6.601,5.56814024541042
2016-07-26,3,5.919,5.15911391362531
2016-07-26,3.33,7.144,4.47939483560015
2016-07-26,3.67,5.551,3.74997151669755
2016-07-26,3.8,5.654,3.47107436535244
2016-07-26,4,4.793,3.0420018248215
2016-07-26,4.33,4.293,2.42493508176904
2016-07-26,4.67,4.602,1.89526723239068
2016-07-26,5,4.479,1.45711836386941
2016-07-26,5.33,3.876,1.1946001687589
2016-07-26,5.67,4.861,0.924126876826853
2016-07-26,6,20.386,0.697676835244758
2016-07-26,6.2,21.211,0.572089769297743
2016-07-26,6.33,18.818,0.490458176432184
2016-07-26,6.67,7.87,0.276960164322259
2016-07-26,7,8.244,0.233598874367249
2016-07-26,7.33,7.753,0.225372076851936
2016-07-26,7.67,7.509,0.222386225634437
2016-07-26,8,6.8,0.222359500356273
2016-07-26,8.33,6.706,0.222359500356273
2016-07-26,8.67,5.678,0.222359500356273
2016-07-26,9,6.783,0.222359500356273
2016-07-26,9.3,6.228,0.222870854417828
2016-07-28,0.1,2.407,6.36904503143304
2016-07-28,0.33,2.407,6.36904503143304
2016-07-28,0.67,2.463,6.3701988835213
2016-07-28,0.8,2.473,6.37072311567423
2016-07-28,1,2.471,6.37152962667874
2016-07-28,1.33,2.461,6.37705728715347
2016-07-28,1.6,2.508,6.39439150727534
2016-07-28,1.67,2.534,6.39888556434397
2016-07-28,2,2.887,6.42007183338181
2016-07-28,2.33,3.16,6.20908340637687
2016-07-28,2.67,3.287,5.53339489244498
2016-07-28,2.8,3.398,5.27504340182396
2016-07-28,3,3.519,4.87757957009932
2016-07-28,3.33,3.885,4.22352536025868
2016-07-28,3.67,4.193,3.56368993197003
2016-07-28,3.8,4.203,3.31139991527142
2016-07-28,4,4.215,2.9232614280428
2016-07-28,4.33,4.158,2.34687075058228
2016-07-28,4.67,3.674,1.83786958329189
2016-07-28,5,3.589,1.40917186800475
2016-07-28,5.33,3.427,1.1567329745868
2016-07-28,5.67,3.015,0.896644417731956
2016-07-28,6,2.425,0.676662449639871
2016-07-28,6.2,2.319,0.555353960472214
2016-07-28,6.33,2.209,0.476503442513237
2016-07-28,6.67,10.8,0.27027901092822
2016-07-28,7,7.217,0.22330581886543
2016-07-28,7.33,6.237,0.216549206666675
2016-07-28,7.67,6.232,0.213884327982127
2016-07-28,8,6.215,0.213859456013015
2016-07-28,8.33,5.804,0.213859456013015
2016-07-28,8.67,5.506,0.213859456013015
2016-07-28,9,5.557,0.213859456013015
2016-07-28,9.3,5.883,0.213135976765503
2016-08-01,0.1,1.084,5.69633121317128
2016-08-01,0.33,1.022,5.69633121317128
2016-08-01,0.67,1.097,5.69767381883477
2016-08-01,0.8,1.17,5.69822729527612
2016-08-01,1,1.352,5.69907879749358
2016-08-01,1.33,1.587,5.71244685781622
2016-08-01,1.6,1.806,5.73147358348336
2016-08-01,1.67,1.805,5.73640643828595
2016-08-01,2,1.944,5.75966132521245
2016-08-01,2.33,2.357,5.62210533976689
2016-08-01,2.67,2.719,5.05112258426377
2016-08-01,2.8,2.682,4.83280564833611
2016-08-01,3,2.526,4.49693343921663
2016-08-01,3.33,2.242,3.94274429416949
2016-08-01,3.67,2.105,3.34579998729604
2016-08-01,3.8,2.099,3.11459975453904
2016-08-01,4,2.294,2.75890708875904
2016-08-01,4.33,2.6,2.21730682608938
2016-08-01,4.67,2.066,1.7423573416732
2016-08-01,5,1.812,1.32487733835174
2016-08-01,5.33,1.967,1.08961632219871
2016-08-01,5.67,1.681,0.847226184344071
2016-08-01,6,4.314,0.638813670274084
2016-08-01,6.2,11.081,0.526185081770583
2016-08-01,6.33,21.369,0.452976499243307
2016-08-01,6.67,6.403,0.261507898787355
2016-08-01,7,2.989,0.20470653741404
2016-08-01,7.33,2.749,0.199459193349886
2016-08-01,7.67,2.383,0.196984518973422
2016-08-01,8,2.828,0.196961522364839
2016-08-01,8.33,2.662,0.196961522364839
2016-08-01,8.67,2.492,0.196961522364839
2016-08-01,9,2.296,0.196961522364839
2016-08-01,9.3,2.282,0.196961522364839
2016-08-08,0.1,2.9908,5.35906872014319
2016-08-08,0.33,2.9908,5.35906872014319
2016-08-08,0.67,2.8138,5.36011297174721
2016-08-08,0.8,2.7135,5.36057096156615
2016-08-08,1,2.8487,5.36127556128759
2016-08-08,1.33,2.9099,5.36258614227897
2016-08-08,1.6,2.9359,5.3639013848924
2016-08-08,1.67,2.9514,5.3642423737181
2016-08-08,2,3.0529,5.36584989246784
2016-08-08,2.33,3.066,5.27427249191941
2016-08-08,2.67,3.1369,5.11458218110109
2016-08-08,2.8,3.1998,5.05352412108232
2016-08-08,3,3.12,4.95958864413037
2016-08-08,3.33,3.1052,4.60093957030092
2016-08-08,3.67,3.4598,3.64076524626883
2016-08-08,3.8,3.4101,3.27363976943303
2016-08-08,4,3.8165,2.70883134353179
2016-08-08,4.33,5.053,1.97561120729884
2016-08-08,4.67,9.9581,1.51629032557632
2016-08-08,5,15.3114,1.12932335827109
2016-08-08,5.33,5.4714,0.926895381657597
2016-08-08,5.67,3.0672,0.718333223934606
2016-08-08,6,2.1581,0.538340373477812
2016-08-08,6.2,1.6744,0.438607308602595
2016-08-08,6.33,1.2043,0.373780816433703
2016-08-08,6.67,0.7753,0.204234606145834
2016-08-08,7,0.7816,0.162512678629784
2016-08-08,7.33,0.787,0.158767981470143
2016-08-08,7.67,0.9004,0.157188030797013
2016-08-08,8,0.8773,0.157175712523018
2016-08-08,8.33,0.8723,0.157175712523018
2016-08-08,8.67,0.8407,0.157175712523018
2016-08-08,9,0.7952,0.157175712523018
2016-08-08,9.3,0.776,0.15622342946277
2016-08-11,0.1,1.538,5.4386915317945
2016-08-11,0.33,1.538,5.4386915317945
2016-08-11,0.67,1.539,5.4390402608075
2016-08-11,0.8,1.645,5.43935783401691
2016-08-11,1,1.792,5.43984640818524
2016-08-11,1.33,1.836,5.44065255556297
2016-08-11,1.6,2.161,5.44081577288849
2016-08-11,1.67,2.353,5.44081577190682
2016-08-11,2,2.556,5.44081576727894
2016-08-11,2.33,3.388,5.42185451114572
2016-08-11,2.67,4.275,5.37210015542725
2016-08-11,2.8,4.618,5.35307643118195
2016-08-11,3,4.439,5.32380916311226
2016-08-11,3.33,4.354,5.14175567210322
2016-08-11,3.67,3.068,3.97742502003038
2016-08-11,3.8,2.589,3.53223977070841
2016-08-11,4,2.228,2.84733938713615
2016-08-11,4.33,2.449,1.97748578720458
2016-08-11,4.67,4.814,1.48733235644746
2016-08-11,5,17.498,1.07589739769164
2016-08-11,5.33,11.906,0.878886539424398
2016-08-11,5.67,4.102,0.675905655149061
2016-08-11,6,1.449,0.5044070260876
2016-08-11,6.2,1.523,0.411599076877819
2016-08-11,6.33,1.447,0.351273909891461
2016-08-11,6.67,1.554,0.193500396234834
2016-08-11,7,1.336,0.151463550599583
2016-08-11,7.33,1.36,0.145892986428102
2016-08-11,7.67,1.301,0.143487945138556
2016-08-11,8,1.367,0.143475094477927
2016-08-11,8.33,1.232,0.143475094477927
2016-08-11,8.67,1.383,0.143475094477927
2016-08-11,9,1.337,0.143475094477927
2016-08-11,9.3,1.157,0.143475094477927
2016-08-15,0.1,1.5,5.90290757458299
2016-08-15,0.33,1.5,5.90290757458299
2016-08-15,0.67,1.503,5.90436107608854
2016-08-15,0.8,1.485,5.90494866500045
2016-08-15,1,1.528,5.90585264794184
2016-08-15,1.33,1.571,5.9063553236044
2016-08-15,1.6,1.691,5.90625817792507
2016-08-15,1.67,1.696,5.9062329920082
2016-08-15,2,1.851,5.90611425840013
2016-08-15,2.33,3.14,5.69879920469852
2016-08-15,2.67,3.615,5.17956150378984
2016-08-15,2.8,3.739,4.98102944167771
2016-08-15,3,4.426,4.67559549996672
2016-08-15,3.33,5.511,4.1716294961436
2016-08-15,3.67,6.873,3.41553333966244
2016-08-15,3.8,6.865,3.11427648174598
2016-08-15,4,6.095,2.65080439264373
2016-08-15,4.33,4.844,1.99311806297041
2016-08-15,4.67,5.441,1.46864574529234
2016-08-15,5,11.705,1.03678302336795
2016-08-15,5.33,6.387,0.834437410011654
2016-08-15,5.67,3.447,0.625960111402135
2016-08-15,6,2.221,0.460175850376851
2016-08-15,6.2,1.821,0.374322065135579
2016-08-15,6.33,1.658,0.318517104728753
2016-08-15,6.67,1.11,0.172565669818591
2016-08-15,7,1.024,0.140159325381642
2016-08-15,7.33,1.096,0.108034763035684
2016-08-15,7.67,1.121,0.107437562249357
2016-08-15,8,1.156,0.107407748805195
2016-08-15,8.33,1.169,0.107407748805195
2016-08-15,8.67,1.173,0.107407748805195
2016-08-15,9,1.116,0.107407748805195
2016-08-15,9.3,1.128,0.105865800850936
2016-08-18,0.1,2.6939,6.01735937995094
2016-08-18,0.33,2.6939,6.01735937995094
2016-08-18,0.67,2.6411,6.01890728153135
2016-08-18,0.8,2.6589,6.0195241280955
2016-08-18,1,2.7516,6.02047312280958
2016-08-18,1.33,2.7787,6.02081242518595
2016-08-18,1.6,2.8443,6.02058640151991
2016-08-18,1.67,2.8536,6.02052780279168
2016-08-18,2,2.8358,6.0202515516443
2016-08-18,2.33,2.8432,5.65722647881794
2016-08-18,2.67,3.2836,4.97190748897023
2016-08-18,2.8,4.2688,4.70987375755787
2016-08-18,3,5.7691,4.30674494000039
2016-08-18,3.33,6.8109,3.64158239103055
2016-08-18,3.67,8.2115,3.02692635261602
2016-08-18,3.8,8.4217,2.79268384535131
2016-08-18,4,8.4783,2.43231075725175
2016-08-18,4.33,7.1964,1.88600712604205
2016-08-18,4.67,23.7211,1.39421191348228
2016-08-18,5,7.6332,0.98571000871903
2016-08-18,5.33,2.8817,0.789400981519752
2016-08-18,5.67,1.4096,0.587143195920495
2016-08-18,6,1.1141,0.426329419383521
2016-08-18,6.2,0.9766,0.343463506773037
2016-08-18,6.33,0.9375,0.289600663576222
2016-08-18,6.67,0.6472,0.170201015019415
2016-08-18,7,0.5269,0.116641653135481
2016-08-18,7.33,0.4994,0.0855986256795321
2016-08-18,7.67,0.5158,0.0826042922670281
2016-08-18,8,0.547,0.0825980741017546
2016-08-18,8.33,0.543,0.0825918559364811
2016-08-18,8.67,0.5509,0.0825874605758547
2016-08-18,9,0.5446,0.0825874605758547
2016-08-18,9.3,0.5457,0.0945148268239864
2016-08-23,0.1,3.9763,5.80157845754438
2016-08-23,0.33,3.9763,5.80157845754438
2016-08-23,0.67,4.1031,5.80238858229833
2016-08-23,0.8,4.1885,5.80279242866342
2016-08-23,1,4.1844,5.80341373076357
2016-08-23,1.33,4.3776,5.80443887922881
2016-08-23,1.6,4.5856,5.80446289391191
2016-08-23,1.67,4.5872,5.80444515017372
2016-08-23,2,4.8907,5.80436150112229
2016-08-23,2.33,5.313,5.80429117896353
2016-08-23,2.67,5.9666,5.8042911358531
2016-08-23,2.8,6.2762,5.8042911193697
2016-08-23,3,7.4372,5.80429109401063
2016-08-23,3.33,10.8179,5.6089765153269
2016-08-23,3.67,11.1957,4.16405080038235
2016-08-23,3.8,10.768,3.61157920349179
2016-08-23,4,9.4067,2.76162290058323
2016-08-23,4.33,13.4154,1.7587816402452
2016-08-23,4.67,14.6725,1.29812429594233
2016-08-23,5,6.0726,0.915904347046877
2016-08-23,5.33,3.5171,0.727028999067236
2016-08-23,5.67,2.155,0.532430155694274
2016-08-23,6,1.7738,0.386045262028295
2016-08-23,6.2,1.4076,0.314342223310171
2016-08-23,6.33,1.1364,0.26773524814339
2016-08-23,6.67,0.6276,0.163847540464419
2016-08-23,7,0.6153,0.0902341230746166
2016-08-23,7.33,0.7198,0.0666369674056451
2016-08-23,7.67,0.6045,0.0652453816895398
2016-08-23,8,0.602,0.0652377510589174
2016-08-23,8.33,0.5932,0.0652377510589174
2016-08-23,8.67,0.6355,0.0652377510589174
2016-08-23,9,0.5552,0.0652377510589174
2016-08-23,9.3,0.5738,0.0896432002734819
2016-08-26,0.1,2.5347,6.21260903776213
2016-08-26,0.33,2.7163,6.21260903776213
2016-08-26,0.67,2.8257,6.21385913807101
2016-08-26,0.8,2.8086,6.21440155816852
2016-08-26,1,2.7411,6.21523605062621
2016-08-26,1.33,2.783,6.21913671555207
2016-08-26,1.6,3.254,6.22588603994253
2016-08-26,1.67,3.6147,6.2276358647845
2016-08-26,2,5.1307,6.23588503903951
2016-08-26,2.33,5.8746,6.22050207241427
2016-08-26,2.67,8.2677,6.19238855928653
2016-08-26,2.8,9.6946,6.18163927485534
2016-08-26,3,11.6456,6.16510191419196
2016-08-26,3.33,14.1789,5.12517404303075
2016-08-26,3.67,9.7669,3.55675458996963
2016-08-26,3.8,8.7202,2.95706479909331
2016-08-26,4,10.6299,2.03446512082207
2016-08-26,4.33,9.2326,1.46530024619736
2016-08-26,4.67,4.2088,1.13741503867647
2016-08-26,5,3.1905,0.856607006829107
2016-08-26,5.33,2.2718,0.678527899999124
2016-08-26,5.67,2.0923,0.495052456598535
2016-08-26,6,1.7192,0.358771532988903
2016-08-26,6.2,1.5956,0.291839288690539
2016-08-26,6.33,1.3223,0.248333329896603
2016-08-26,6.67,0.5883,0.150925401283539
2016-08-26,7,0.4622,0.07357816469764
2016-08-26,7.33,0.4615,0.0586740196718692
2016-08-26,7.67,0.4804,0.0564441742841775
2016-08-26,8,0.5116,0.0564325456772396
2016-08-26,8.33,0.4632,0.0564325456772396
2016-08-26,8.67,0.5044,0.0564325456772396
2016-08-26,9,0.4568,0.0564325456772396
2016-08-26,9.3,0.4943,0.0867202243431791
2016-09-02,0.1,3.2354,6.00981968850854
2016-09-02,0.33,3.4384,6.00981968850854
2016-09-02,0.67,4.1471,6.01085102570081
2016-09-02,0.8,4.3295,6.01132499858233
2016-09-02,1,4.5569,6.01205418763081
2016-09-02,1.33,4.8023,6.01301627589593
2016-09-02,1.6,4.9681,6.01287865022667
2016-09-02,1.67,5.0806,6.0128429694976
2016-09-02,2,5.247,6.01267476034628
2016-09-02,2.33,5.1968,6.0126198346616
2016-09-02,2.67,5.2241,6.01261972870811
2016-09-02,2.8,5.3146,6.01261968819649
2016-09-02,3,8.3463,5.80902768735515
2016-09-02,3.33,9.4145,4.44152535476425
2016-09-02,3.67,6.8259,3.03258355754939
2016-09-02,3.8,8.3245,2.49387051743783
2016-09-02,4,7.3105,1.76914459601875
2016-09-02,4.33,4.5109,1.42941974326315
2016-09-02,4.67,3.666,1.07940019799981
2016-09-02,5,2.6899,0.780935930220384
2016-09-02,5.33,2.2284,0.611356556802346
2016-09-02,5.67,2.0991,0.436638414492854
2016-09-02,6,1.4091,0.308001703732384
2016-09-02,6.2,1.3242,0.247043425832322
2016-09-02,6.33,1.1963,0.207420545197281
2016-09-02,6.67,0.8572,0.118128490287333
2016-09-02,7,0.6003,0.0655902456186727
2016-09-02,7.33,0.5892,0.0398095563003022
2016-09-02,7.67,0.5984,0.0389182456338368
2016-09-02,8,0.5971,0.0389167352945009
2016-09-02,8.33,0.6155,0.0389152249551649
2016-09-02,8.67,0.587,0.0389141911312659
2016-09-02,9,0.5893,0.0389141911312659
2016-09-02,9.3,0.5932,0.0798999471724727
2016-09-06,0.1,2.2,5.54960235132207
2016-09-06,0.33,2.2,5.54960235132207
2016-09-06,0.67,2.8084,5.55051336101839
2016-09-06,0.8,2.9309,5.55093890835362
2016-09-06,1,3.0359,5.55159359656167
2016-09-06,1.33,3.0179,5.55254463947529
2016-09-06,1.6,3.298,5.55253506077634
2016-09-06,1.67,3.385,5.55253257740995
2016-09-06,2,3.8099,5.55252087011123
2016-09-06,2.33,4.8752,5.55251568973612
2016-09-06,2.67,5.8441,5.55251568271754
2016-09-06,2.8,5.9821,5.55251568003397
2016-09-06,3,6.3888,5.5525156759054
2016-09-06,3.33,6.3197,5.487844295589
2016-09-06,3.67,6.1351,5.41513212780407
2016-09-06,3.8,5.475,5.38733041659218
2016-09-06,4,4.6639,5.34455855318928
2016-09-06,4.33,3.2422,3.84805967117868
2016-09-06,4.67,4.6797,2.25205378715799
2016-09-06,5,3.1325,1.07106495764057
2016-09-06,5.33,2.7389,0.795258576447675
2016-09-06,5.67,2.3677,0.511094426127726
2016-09-06,6,1.6379,0.342852740860789
2016-09-06,6.2,1.3965,0.277190164856448
2016-09-06,6.33,1.2324,0.234509490453626
2016-09-06,6.67,0.7028,0.145622867169047
2016-09-06,7,0.7098,0.0823889025740402
2016-09-06,7.33,0.6835,0.0507357357751209
2016-09-06,7.67,0.6581,0.0353862505588513
2016-09-06,8,0.6658,0.0353758679831334
2016-09-06,8.33,0.6904,0.0353654854074154
2016-09-06,8.67,0.6748,0.0353585883170216
2016-09-06,9,0.6684,0.0353585883170216
2016-09-06,9.3,0.6641,0.0760026459320691
2016-09-09,0.1,1.5613,5.66342566795368
2016-09-09,0.33,1.5194,5.66342566795368
2016-09-09,0.67,2.2763,5.66382282478162
2016-09-09,0.8,2.6095,5.66416476652905
2016-09-09,1,2.7449,5.66469083075587
2016-09-09,1.33,3.0133,5.66555883673012
2016-09-09,1.6,3.0493,5.66567438378335
2016-09-09,1.67,3.1433,5.66567438277035
2016-09-09,2,3.4219,5.66567437799474
2016-09-09,2.33,4.0335,5.65665939560134
2016-09-09,2.67,5.1344,5.63875801665404
2016-09-09,2.8,7.6601,5.63191337176243
2016-09-09,3,17.0086,5.62138314885226
2016-09-09,3.33,18.9413,5.38069334734636
2016-09-09,3.67,11.647,5.07770125194872
2016-09-09,3.8,11.511,4.96185133312021
2016-09-09,4,9.0509,4.74864354029949
2016-09-09,4.33,5.5012,3.54464630879863
2016-09-09,4.67,5.5456,2.30416431270683
2016-09-09,5,4.7387,1.35581825387956
2016-09-09,5.33,2.8075,0.979087959899843
2016-09-09,5.67,2.2952,0.590941596405592
2016-09-09,6,1.6245,0.396425026788892
2016-09-09,6.2,1.5182,0.334161598728947
2016-09-09,6.33,1.1443,0.293690370489983
2016-09-09,6.67,0.7404,0.187842542788077
2016-09-09,7,0.6843,0.112921434631967
2016-09-09,7.33,0.6919,0.082120992799926
2016-09-09,7.67,0.6956,0.0503872042457023
2016-09-09,8,0.6932,0.0469114286799716
2016-09-09,8.33,0.7821,0.0468778633316522
2016-09-09,8.67,0.6863,0.0468521760952685
2016-09-09,9,0.6775,0.0468521760952685
2016-09-09,9.3,0.6675,0.0730796700017663
2016-09-16,0.1,0.2101,5.55602609858157
2016-09-16,0.33,2.8043,5.55602609858157
2016-09-16,0.67,4.3421,5.55695288372322
2016-09-16,0.8,4.4927,5.55738288733846
2016-09-16,1,4.7981,5.55804443136192
2016-09-16,1.33,5.0371,5.55898052375927
2016-09-16,1.6,5.2388,5.55893944087188
2016-09-16,1.67,5.2982,5.55892878975293
2016-09-16,2,5.4247,5.55887857733501
2016-09-16,2.33,7.9144,5.55885783286774
2016-09-16,2.67,11.6683,5.5588578026063
2016-09-16,2.8,15.118,5.55885779103575
2016-09-16,3,20.6571,5.5588577732349
2016-09-16,3.33,30.8785,5.44466497707433
2016-09-16,3.67,24.0753,5.32193878435438
2016-09-16,3.8,18.7509,5.27501406360851
2016-09-16,4,7.4376,5.17320791368485
2016-09-16,4.33,7.7666,3.91065368618792
2016-09-16,4.67,5.7115,2.60984023967593
2016-09-16,5,3.8547,1.63820265111954
2016-09-16,5.33,3.3827,1.179522345075
2016-09-16,5.67,3.0678,0.706942635816974
2016-09-16,6,2.3834,0.457364065862231
2016-09-16,6.2,2.8094,0.355905754030502
2016-09-16,6.33,3.4449,0.289957851339878
2016-09-16,6.67,1.9978,0.163987278913277
2016-09-16,7,1.1163,0.103098667227298
2016-09-16,7.33,1.0399,0.0579264545249871
2016-09-16,7.67,0.998,0.045492752194411
2016-09-16,8,0.9294,0.041825722923961
2016-09-16,8.33,0.9668,0.0418161141414216
2016-09-16,8.67,0.9566,0.0418082457581411
2016-09-16,9,0.9056,0.0418082457581411
2016-09-16,9.3,0.9132,0.0662593928310599
2016-09-17,0.1,4.0676,5.5122525075882
2016-09-17,0.33,5.3979,5.5122525075882
2016-09-17,0.67,6.3941,5.51288919445098
2016-09-17,0.8,7.0002,5.51323263429019
2016-09-17,1,7.3606,5.51376100327359
2016-09-17,1.33,7.8643,5.5146328120962
2016-09-17,1.6,8.0442,5.51486935781436
2016-09-17,1.67,8.2124,5.51484645938674
2016-09-17,2,8.8731,5.51473850965651
2016-09-17,2.33,9.385,5.51463055992628
2016-09-17,2.67,9.1072,5.51458962195856
2016-09-17,2.8,9.6685,5.51458959474131
2016-09-17,3,10.4895,5.51458955286861
2016-09-17,3.33,9.8625,5.51458950747822
2016-09-17,3.67,4.6006,5.51458950747822
2016-09-17,3.8,4.7845,5.51458950747822
2016-09-17,4,4.0906,5.47278480417345
2016-09-17,4.33,7.4463,4.10426829156249
2016-09-17,4.67,3.0233,2.69428158159969
2016-09-17,5,2.4423,1.65931699232504
2016-09-17,5.33,2.7284,1.19623914300331
2016-09-17,5.67,2.5976,0.719128631580924
2016-09-17,6,1.9972,0.466441300144234
2016-09-17,6.2,1.7353,0.361340698582026
2016-09-17,6.33,1.2615,0.29302530756659
2016-09-17,6.67,0.9141,0.166454000588015
2016-09-17,7,0.7936,0.0973470530767235
2016-09-17,7.33,0.827,0.0582740434421627
2016-09-17,7.67,0.8343,0.0399000476193517
2016-09-17,8,0.8363,0.0398878777983722
2016-09-17,8.33,0.8117,0.0398757079773926
2016-09-17,8.67,0.775,0.0398679159411441
2016-09-17,9,0.805,0.0398679159411441
2016-09-17,9.3,0.7862,0.065285067520959
2016-09-27,0.1,8.9701,5.20900608195478
2016-09-27,0.33,8.2431,5.20900608195478
2016-09-27,0.67,4.0969,5.20964642325114
2016-09-27,0.8,4.3101,5.20998273842565
2016-09-27,1,4.2662,5.21050014638643
2016-09-27,1.33,4.2704,5.21135386952172
2016-09-27,1.6,4.0441,5.21151776521257
2016-09-27,1.67,4.0819,5.21149936812509
2016-09-27,2,4.048,5.21141263899838
2016-09-27,2.33,4.0459,5.21132590987167
2016-09-27,2.67,3.6364,5.21130861478297
2016-09-27,2.8,3.5108,5.21130859997938
2016-09-27,3,3.4799,5.21130857720462
2016-09-27,3.33,3.1525,5.21130853962627
2016-09-27,3.67,2.8517,4.92965161661912
2016-09-27,3.8,2.7287,4.66195649873187
2016-09-27,4,2.491,4.25011785582841
2016-09-27,4.33,6.8318,3.57058409503769
2016-09-27,4.67,5.7568,2.87045840210181
2016-09-27,5,3.1905,2.225495814891
2016-09-27,5.33,2.2194,1.60078330995645
2016-09-27,5.67,1.7812,0.957140123054175
2016-09-27,6,1.0379,0.617703771559316
2016-09-27,6.2,0.8031,0.484728754847404
2016-09-27,6.33,0.7326,0.398294993984662
2016-09-27,6.67,0.5694,0.211909423100736
2016-09-27,7,0.5705,0.108983092506877
2016-09-27,7.33,0.5566,0.0556538198837082
2016-09-27,7.67,0.5201,0.0518397715824938
