"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","week_julian","week_series","week_cum"
2015-10-30,50,1.6,11.43395,9.23831,2.83375,4.24595,34.4696570606918,43,27,81
2016-05-12,50,1.6,17.71,9.75986,1.9789,2.1343,31.8876215348976,18,2,83
2016-05-19,50,1.6,16.376,9.46234,2.2413,1.3603,32.3666365929765,19,3,84
2016-05-23,50,1.6,17.9084,7.66696,1.4354,1.6034,31.120178482588,20,4,85
2016-05-30,50,1.6,19.4518,10.16893,2.1748,1.9524,32.2289352504277,21,5,86
2016-06-07,50,1.6,23.3932,7.81521,1.6441,1.4848,33.1766638317982,22,6,87
2016-06-13,50,1.6,23.3261,8.35542,2.2113,1.5435,33.5468084509205,23,7,88
2016-06-20,50,1.6,23.6935,9.18821,2.1818,1.9716,33.5323697854824,24,8,89
2016-06-28,50,1.6,23.2957,5.86661,4.5352,1.7186,34.3374563427381,25,9,90
2016-07-07,50,1.6,24.7563,6.75661,3.5096,1.2492,34.0173043259268,26,10,91
2016-07-11,50,1.6,24.5293,7.46179,2.449,1.3141,34.2714056169162,27,11,92
2016-07-18,50,1.6,26.4751,7.60105,1.6752,1.4041,34.2651253107924,28,12,93
2016-07-24,50,1.6,29.0237,4.68281,2.8416,1.4225,35.0495486072389,29,13,94
2016-08-01,50,1.6,27.8707,5.88436,1.9479,1.1124,36.6858635289388,30,14,95
2016-08-08,50,1.6,25.4318,6.65308,2.9359,1.3583,35.6557901494373,31,15,96
2016-08-18,50,1.6,26.8032,6.34802,2.8443,1.4888,36.2389789763965,32,16,97
2016-08-23,50,1.6,25.7083,6.43569,4.5856,1.9718,36.7857804654004,33,17,98
2016-08-26,50,1.6,27.0017,6.43537,3.254,1.4488,37.4188114151352,34,18,99
2016-09-06,50,1.6,25.1335,6.62758,3.298,1.96,37.5252163271482,35,19,100
2016-09-09,50,1.6,24.8634,9.10171,3.0493,0.7483,36.8665129442624,36,20,101
2016-09-16,50,1.6,24.5396,6.67328,5.2388,1.979,37.701860589353,37,21,102
2016-09-27,50,1.6,22.3453,5.70929,4.0441,3.2432,37.3967664411418,38,22,103
2016-10-05,50,1.6,20.6656,6.37223,3.5753,4.9051,35.790526771449,39,23,104
2016-10-11,50,1.6,17.1398,6.43137,2.5359,5.6617,33.973549936768,40,24,105
2016-10-14,50,1.6,16.5104,6.67525,2.2409,4.0221,34.3069328130675,41,25,106
2016-10-27,50,1.6,16.2526,7.06962,2.0974,3.01785,34.0357804403821,42,26,107
2016-10-31,50,1.6,16.1237,7.266805,2.02565,2.515725,33.9002042540395,43,27,108
2013-05-02,50,2.8,13.9807,9.3165,2.2614,1.566,36.8761446426125,17,1,1
2013-05-09,50,2.8,13.0332,8.57746,1.5037,6.249,35.8350691047993,18,2,2
2013-05-14,50,2.8,13.265,8.2207,3.5032,5.4936,36.775911680113,19,3,3
2013-05-23,50,2.8,13.5609,7.987,4.9513,2.657,37.2085684184038,20,4,4
2013-05-30,50,2.8,14.8823,9.13549,4.6577,2.0192,38.1685780410838,21,5,5
2013-06-06,50,2.8,15.5517,9.02333,6.8556,1.566,38.5442254397471,22,6,6
2013-06-13,50,2.8,15.8601,9.26404,8.0617,3.5466,39.4273474469745,23,7,7
2013-06-20,50,2.8,16.7383,8.85413,7.3833,2.8584,39.6018848362814,24,8,8
2013-06-27,50,2.8,16.5411,8.53082,8.1252,3.127,40.0366940784116,25,9,9
2013-07-03,50,2.8,18.7877,11.92082,4.5466,4.688,39.6134251933808,26,10,10
2013-07-15,50,2.8,18.857,8.72596,7.054,6.9539,37.1892987708752,27,11,11
2013-07-18,50,2.8,19.006,7.93597,7.8752,6.5679,37.9715229991691,28,12,12
2013-07-25,50,2.8,19.1041,7.57587,15.5124,4.9733,38.731913202688,29,13,13
2013-08-01,50,2.8,19.9996,7.45113,16.8097,3.1773,39.1775968124264,30,14,14
2013-08-12,50,2.8,26.9044,5.62365,9.232,2.7073,38.2961580164629,31,15,15
2013-08-18,50,2.8,24.472,5.52263666666667,9.9025,2.75206666666667,39.3478113267584,32,16,16
2013-08-23,50,2.8,22.0396,5.42162333333333,10.573,2.79683333333333,40.399464637054,33,17,17
2013-08-28,50,2.8,19.6072,5.32061,11.2435,2.8416,41.4511179473495,34,18,18
2013-09-06,50,2.8,19.8441666666667,6.15028333333333,8.43196666666667,2.15343333333333,41.3677237632454,35,19,19
2013-09-13,50,2.8,20.0811333333333,6.97995666666667,5.62043333333333,1.46526666666667,41.2843295791412,36,20,20
2013-09-18,50,2.8,20.3181,7.80963,2.8089,0.7771,41.2009353950371,37,21,21
2013-09-25,50,2.8,19.088,6.89015,4.6656,1.8849,41.1788159545331,38,22,22
2013-10-04,50,2.8,18.5132666666667,7.22399,5.4366,1.8681,41.1507727563791,39,23,23
2013-10-11,50,2.8,17.9385333333333,7.55783,6.2076,1.8513,41.122729558225,40,24,24
2013-10-16,50,2.8,17.3638,7.89167,6.9786,1.8345,41.094686360071,41,25,25
2013-10-23,50,2.8,15.1546,8.44445,5.8598,2.6234,41.669687572749,42,26,26
2013-10-30,50,2.8,12.5489,8.64732,6.1058,2.6402,42.2960878514386,43,27,27
2014-05-05,50,2.8,12.6352,8.99849,1.952,1.5324,34.5089482466518,17,1,28
2014-05-07,50,2.8,13.7993,9.30012,1.8845,1.6331,33.338135725212,18,2,29
2014-05-19,50,2.8,14.1695,9.0349,3.3564,3.6137,34.40088221783,19,3,30
2014-05-26,50,2.8,14.8994,8.41436,3.5508,2.0695,35.1626683073496,20,4,31
2014-05-28,50,2.8,14.4022,8.46714,4.2689,1.8345,35.2750291437111,21,5,32
2014-06-09,50,2.8,15.5192,6.84954,2.7256,1.8513,35.8857906821099,22,6,33
2014-06-12,50,2.8,16.4761,6.77356,2.924,1.8513,36.268838252222,23,7,34
2014-06-23,50,2.8,18.5408,7.39726,5.2171,1.3478,36.313218969825,24,8,35
2014-06-30,50,2.8,19.8032,6.57085,3.2175,1.2135,36.7003207314439,25,9,36
2014-07-07,50,2.8,19.5855,7.1047,2.6502,2.187,37.5598189147118,26,10,37
2014-07-09,50,2.8,20.2503,5.31609,3.0311,1.9017,39.0707070191623,27,11,38
2014-07-21,50,2.8,21.2391,6.6797,6.4628,1.3813,39.0466009014048,28,12,39
2014-07-23,50,2.8,21.4047,7.13175,3.9912,1.2974,39.4464186407356,29,13,40
2014-08-04,50,2.8,22.0269,5.63917,3.039,1.4317,37.530690682544,30,14,41
2014-08-06,50,2.8,21.5066,5.53788,2.8724,1.5156,40.2705476019603,31,15,42
2014-08-18,50,2.8,20.8722,4.54212,6.7683,7.2393,38.3081001584287,32,16,43
2014-08-21,50,2.8,20.9347,3.8861,9.1487,3.7312,38.119795531161,33,17,44
2014-08-30,50,2.8,21.568,3.782615,7.9605,1.57435,37.8138318665906,34,18,45
2014-09-08,50,2.8,22.184,4.0191,6.0899,1.0456,38.2570905705937,35,19,46
2014-09-15,50,2.8,21.3834,7.02018,4.987,1.1631,34.2948106961463,36,20,47
2014-09-22,50,2.8,21.0732,8.17419,6.0344,1.2303,34.5285469336954,37,21,48
2014-09-29,50,2.8,19.2406,6.92888,16.9604,2.6234,35.2701551983198,38,22,49
2014-10-04,50,2.8,19.435,7.73925,11.9854,2.2374,35.3658357283163,39,23,50
2014-10-10,50,2.8,18.44105,7.712105,14.1238,2.85005,35.2964755677685,40,24,51
2014-10-15,50,2.8,17.4471,7.68496,16.2622,3.4627,35.2271154072207,41,25,52
2014-10-23,50,2.8,14.2212,8.79592,13.2232,3.7312,38.3080195997375,42,26,53
2014-10-30,50,2.8,12.26965,9.457335,13.6358,3.22765,37.8630008245936,43,27,54
2015-05-05,50,2.8,11.8486,8.35417,2.8922,6.6485,32.6104014931673,17,1,55
2015-05-07,50,2.8,12.6382,10.14932,3.1858,6.6828,32.3008054488291,18,2,56
2015-05-14,50,2.8,15.6984,10.37093,1.2616,4.0049,26.3827574657005,19,3,57
2015-05-21,50,2.8,18.559,9.74442,1.948,4.8632,27.3199955437823,20,4,58
2015-05-28,50,2.8,16.8377,12.24319,2.2535,1.8419,33.3613797710027,21,5,59
2015-06-08,50,2.8,18.5467,10.53663,5.467,2.7002,34.1838819464751,22,6,60
2015-06-11,50,2.8,18.7784,12.25482,4.4633,2.58,34.2369402573477,23,7,61
2015-06-23,50,2.8,21.2056,8.83861,24.7602,5.9103,36.2734458953085,24,8,62
2015-06-29,50,2.8,22.4932,12.11308,5.106,3.4555,36.1609173850879,25,9,63
2015-07-06,50,2.8,22.4472,11.88352,35.603,3.1465,36.9165687805553,26,10,64
2015-07-13,50,2.8,22.2104,9.76022,133.283,4.3482,37.4673514403392,27,11,65
2015-07-20,50,2.8,22.5952,10.17829,6.3954,2.4942,37.8903137670476,28,12,66
2015-07-23,50,2.8,25.5812,5.05339,6.0383,3.1809,29.8438240962139,29,13,67
2015-07-30,50,2.8,27.496,7.51016,2.9874,2.7345,29.0371256849462,30,14,68
2015-08-08,50,2.8,24.4773,10.64501,16.7803,3.3927,36.2282765347642,31,15,69
2015-08-15,50,2.8,24.2607333333333,9.66623666666667,15.2074666666667,3.6319,36.3625743322403,32,16,70
2015-08-22,50,2.8,24.0441666666667,8.68746333333333,13.6346333333333,3.8711,36.4968721297163,33,17,71
2015-08-31,50,2.8,23.8276,7.70869,12.0618,4.1103,36.6311699271924,34,18,72
2015-09-04,50,2.8,25.7272,6.15923,2.0544,1.5814,30.801487128499,35,19,73
2015-09-14,50,2.8,22.3408,6.33307,10.0266,4.8185,37.9840228700672,36,20,74
2015-09-18,50,2.8,22.3826,8.00005,2.2828,3.0671,31.1687444709656,37,21,75
2015-09-28,50,2.8,19.2847,6.75582,9.8346,3.747,37.8662256316321,38,22,76
2015-10-02,50,2.8,18.8857,7.7932,3.7871,4.4643,29.9173101165968,39,23,77
2015-10-12,50,2.8,15.6636,6.90308,2.58025,4.5388,36.5004792268482,40,24,78
2015-10-19,50,2.8,14.7079,7.05845,1.4191,4.0006,36.4370958788488,41,25,79
2015-10-23,50,2.8,15.0221,8.99621,3.3333,3.168,30.8577498581056,42,26,80
2015-10-30,50,2.8,11.52565,9.585755,3.5576,4.3103,32.3215110004437,43,27,81
2016-05-12,50,2.8,16.0445,9.99044,2.805,2.7248,33.1153225837097,18,2,83
2016-05-19,50,2.8,15.7046,9.82272,3.8258,2.2129,33.548327935002,19,3,84
2016-05-26,50,2.8,16.4388,10.06132,1.6051,1.9335,33.8411647039285,20,4,85
2016-06-01,50,2.8,18.1815,11.06029,2.5938,3.3853,33.1096771760564,21,5,86
2016-06-07,50,2.8,19.6445,9.6455,2.8751,1.3856,34.6155247583031,22,6,87
2016-06-13,50,2.8,19.4158,13.34796,2.9363,2.0236,34.6502320757907,23,7,88
2016-06-23,50,2.8,22.3511,9.31139,4.3474,1.5519,34.6986048676899,24,8,89
2016-06-30,50,2.8,21.5397,8.64639,4.3688,1.7127,35.6464966307665,25,9,90
2016-07-07,50,2.8,21.7231,9.09169,7.5254,1.6881,36.1503795116766,26,10,91
2016-07-11,50,2.8,22.3329,9.44705,7.1293,1.8573,36.5734146241518,27,11,92
2016-07-18,50,2.8,23.68,11.47415,4.0348,1.6763,36.7925836181816,28,12,93
2016-07-28,50,2.8,25.4637,6.24982,3.3983,2.5144,37.6948729495935,29,13,94
2016-08-01,50,2.8,25.6687,7.06929,3.5831,1.8557,38.0351012212352,30,14,95
2016-08-11,50,2.8,24.3867,4.92505,4.6183,1.2681,38.3047732631477,31,15,96
2016-08-18,50,2.8,26.1706,7.38629,4.2688,1.7798,36.6794587878698,32,16,97
2016-08-23,50,2.8,25.163,7.58507,6.2762,2.1643,37.5741553820491,33,17,98
2016-08-26,50,2.8,28.3827,4.57002,12.2252,2.2765,36.424612452056,34,18,99
2016-09-02,50,2.8,25.6336,6.11505,5.3146,2.2374,37.08562664687,35,19,100
2016-09-09,50,2.8,24.1561,8.84622,7.6601,1.196,37.1566734697555,36,20,101
2016-09-22,50,2.8,23.0895,5.9265,6.58965,2.6287,37.7873864165492,37,21,102
2016-09-27,50,2.8,22.2833,5.62357,3.5108,2.9684,37.447962186454,38,22,103
2016-09-30,50,2.8,21.4692,5.44466,2.8963,4.3708,36.4857352283343,39,23,104
2016-10-07,50,2.8,19.8142,7.25351,3.3057,4.5862,34.515379201107,40,24,105
2016-10-20,50,2.8,16.29925,7.5160425,2.078725,3.4891,34.0659373353121,41,25,106
2016-10-27,50,2.8,16.1694,7.879635,2.04885,2.9463,33.9147404247883,42,26,107
2016-10-31,50,2.8,16.03955,8.2432275,2.018975,2.4035,33.7635435142646,43,27,108
2013-05-02,50,3.8,10.1059,9.96922,2.4677,0.4414,34.9195886436529,17,1,1
2013-05-09,50,3.8,10.849,9.41018,2.0115,1.3142,34.9125611762057,18,2,2
2013-05-14,50,3.8,10.754,8.47597,2.4122,3.3955,35.3974095942115,19,3,3
2013-05-23,50,3.8,10.3334,6.82175,5.0782,2.4388,35.9855434039749,20,4,4
2013-05-30,50,3.8,11.3419,7.10113,6.562,1.7674,36.6100745242087,21,5,5
2013-06-04,50,3.8,11.6552,7.7284,6.1137,1.0121,36.6110129248355,22,6,6
2013-06-13,50,3.8,12.059,6.86968,8.8313,3.0095,37.4161988632447,23,7,7
2013-06-20,50,3.8,13.2066,7.78074,5.0901,2.1367,38.2161427190737,24,8,8
2013-06-27,50,3.8,12.2457,7.17149,6.324,1.8681,38.4349630371318,25,9,9
2013-07-03,50,3.8,13.8823,7.56839,9.1091,3.0766,39.0008629827137,26,10,10
2013-07-11,50,3.8,19.2663,6.85613,9.7637,5.7118,37.5971689537334,27,11,11
2013-07-22,50,3.8,15.7222,8.66494,7.4824,4.0669,43.3103791882202,28,12,12
2013-07-29,50,3.8,16.1644,8.22551,9.2519,3.6809,43.6150765788424,29,13,13
2013-08-01,50,3.8,16.2438,9.28714,13.6675,3.3787,43.0874469944146,30,14,14
2013-08-08,50,3.8,16.8627,7.55209,19.1345,3.1437,43.2848305455235,31,15,15
2013-08-18,50,3.8,22.3255,4.42899,18.8264,4.33546666666667,41.2327532085578,32,16,16
2013-08-23,50,3.8,18.8193,2.4505,18.3913,5.29223333333333,43.5350637954685,33,17,17
2013-08-28,50,3.8,15.3131,0.47201,17.9562,6.249,45.8373743823792,34,18,18
2013-09-06,50,3.8,15.8791666666667,2.05523333333333,20.0324666666667,5.4601,45.7523135619378,35,19,19
2013-09-13,50,3.8,16.4452333333333,3.63845666666667,22.1087333333333,4.6712,45.6672527414963,36,20,20
2013-09-18,50,3.8,17.0113,5.22168,24.185,3.8823,45.5821919210549,37,21,21
2013-09-25,50,3.8,16.5905,4.37823,8.7639,3.9159,45.9832181796878,38,22,22
2013-10-04,50,3.8,16.6935666666667,5.01090666666667,7.89373333333333,3.5746,44.1078991578128,39,23,23
2013-10-11,50,3.8,16.7966333333333,5.64358333333333,7.02356666666667,3.2333,42.2325801359378,40,24,24
2013-10-16,50,3.8,16.8997,6.27626,6.1534,2.892,40.3572611140628,41,25,25
2013-10-23,50,3.8,15.1375,8.29537,6.0661,2.7073,41.4956206751568,42,26,26
2013-10-30,50,3.8,12.4496,8.91379,5.7844,2.6234,42.7067207851516,43,27,27
2014-05-06,50,3.8,10.2557,9.30014,3.9515,0.8442,34.0582967153759,17,1,28
2014-05-07,50,3.8,10.7648,9.62683,2.5153,0.7603,34.2887895372838,18,2,29
2014-05-14,50,3.8,11.5572,9.27434,3.408,1.0288,34.3937601955281,19,3,30
2014-05-26,50,3.8,11.9499,7.44372,3.7373,1.5324,35.2269336238579,20,4,31
2014-06-02,50,3.8,11.8354,6.50328,7.3238,2.0863,35.4096647981539,21,5,32
2014-06-05,50,3.8,12.2178,5.9521,9.3511,2.1031,36.1094537641747,22,6,33
2014-06-16,50,3.8,13.1352,5.89209,5.7289,2.422,36.7736658370985,23,7,34
2014-06-23,50,3.8,13.4243,4.98791,9.6327,2.7073,38.2337412949653,24,8,35
2014-07-01,50,3.8,13.845,4.213,6.5739,1.7002,38.9104791410267,25,9,36
2014-07-02,50,3.8,14.1591,4.65679,6.9945,2.0863,38.9549554271407,26,10,37
2014-07-09,50,3.8,15.651,4.82076,4.1261,1.3142,39.9951755107318,27,11,38
2014-07-21,50,3.8,16.2764,4.18073,7.9427,1.6499,41.5906652534325,28,12,39
2014-07-28,50,3.8,16.6429,2.93808,9.2955,2.6066,43.1282554418665,29,13,40
2014-08-04,50,3.8,17.1874,3.27495,11.0174,2.7913,42.5229131680607,30,14,41
2014-08-06,50,3.8,17.937,4.16106,10.208,3.2948,42.5647225333307,31,15,42
2014-08-19,50,3.8,17.409,0.4372,6.197,6.3497,46.4051506183715,32,16,43
2014-08-21,50,3.8,17.8173,0.5104,5.6733,4.8055,46.6372364089294,33,17,44
2014-08-30,50,3.8,18.16505,0.384895,9.20625,2.60665,47.2212848915322,34,18,45
2014-09-03,50,3.8,18.1069,0.4391,10.6246,2.3549,48.0708454674282,35,19,46
2014-09-15,50,3.8,19.9569,0.35127,3.5389,2.2709,44.1626911763441,36,20,47
2014-09-22,50,3.8,20.2196,4.61426,13.3184,2.0527,35.7617527195833,37,21,48
2014-09-29,50,3.8,18.875,4.16562,16.5042,2.9423,36.1089259778316,38,22,49
2014-10-04,50,3.8,18.8483,4.06408,22.0704,3.3116,36.0438003503514,39,23,50
2014-10-10,50,3.8,17.7421,4.58141,18.2181,3.6557,36.2776558220746,40,24,51
2014-10-15,50,3.8,16.6359,5.09874,14.3658,3.9998,36.5115112937979,41,25,52
2014-10-23,50,3.8,14.2216,8.79068,11.8862,3.7144,38.4185922309998,42,26,53
2014-10-30,50,3.8,12.26585,9.428175,13.59415,3.44585,37.9277339256052,43,27,54
2015-05-05,50,3.8,11.035,8.37063,4.987,6.597,32.7790393287043,17,1,55
2015-05-07,50,3.8,10.956,8.0222,7.0817,6.7,33.5941954160902,18,2,56
2015-05-18,50,3.8,11.6916,9.18518,5.1496,4.8632,34.2877101226753,19,3,57
2015-05-25,50,3.8,12.8351,9.94595,3.6143,2.7002,34.9960745803549,20,4,58
2015-05-28,50,3.8,12.7469,9.61398,3.3802,2.3397,34.8388352957643,21,5,59
2015-06-08,50,3.8,15.5541,7.35331,11.065,3.1122,35.1129758852703,22,6,60
2015-06-11,50,3.8,15.8927,8.29796,8.5417,2.7517,35.1429259349098,23,7,61
2015-06-23,50,3.8,18.4787,8.78267,16.5201,5.567,36.7679206406968,24,8,62
2015-06-25,50,3.8,19.208,4.57551,2.1146,430.3496,30.0939673441778,25,9,63
2015-07-02,50,3.8,20.4173,9.00127,70.5275,4.64,37.1096244729816,26,10,64
2015-07-13,50,3.8,20.2123,2.18048,3.0708,2.7689,39.0385169116852,27,11,65
2015-07-20,50,3.8,19.5505,0.26306,5.7368,3.4384,44.417808595697,28,12,66
2015-07-23,50,3.8,19.6445,0.2528,9.4939,4.2623,50.3086191703679,29,13,67
2015-08-03,50,3.8,20.683,0.38878,13.0367,3.0779,44.7766317368745,30,14,68
2015-08-08,50,3.8,20.9305,0.37451,21.4127,3.678,45.1958740396209,31,15,69
2015-08-15,50,3.8,21.5963666666667,0.46436,22.7727,3.9187,42.9490985379804,32,16,70
2015-08-22,50,3.8,22.2622333333333,0.55421,24.1327,4.1594,40.7023230363399,33,17,71
2015-08-31,50,3.8,22.9281,0.64406,25.4927,4.4001,38.4555475346994,34,18,72
2015-09-07,50,3.8,22.8205,0.34766,30.8304,4.5364,40.8083336781022,35,19,73
2015-09-14,50,3.8,22.1501,6.19636,11.3414,4.9015,38.1045324439283,36,20,74
2015-09-18,50,3.8,22.273,7.13812,2.3494,3.0705,31.250452704427,37,21,75
2015-09-28,50,3.8,19.1854,6.00715,5.0654,3.7255,37.8927315705065,38,22,76
2015-10-02,50,3.8,18.8856,7.81052,4.0568,4.4331,29.9120714621953,39,23,77
2015-10-12,50,3.8,15.60265,6.930425,2.758,4.53345,36.5128719621773,40,24,78
2015-10-19,50,3.8,14.689,7.20354,1.4869,3.974,36.2295614561255,41,25,79
2015-10-23,50,3.8,14.7542,9.04734,4.2807,3.1717,30.6466281544213,42,26,80
2015-10-30,50,3.8,11.2563,9.59197,4.19245,4.31175,32.1614744523635,43,27,81
2016-05-12,50,3.8,13.8888,9.44526,3.7788,2.752,32.9481697387918,18,2,83
2016-05-16,50,3.8,13.756,9.49667,5.0542,2.4938,33.3096051192528,19,3,84
2016-05-23,50,3.8,13.7296,9.22451,4.7984,2.8465,33.5473936079547,20,4,85
2016-05-30,50,3.8,16.0831,10.4433,2.8997,1.9883,35.6051589610499,21,5,86
2016-06-09,50,3.8,16.8582,12.03532,4.3817,1.7456,34.3473674729892,22,6,87
2016-06-13,50,3.8,17.2206,12.12377,5.7988,1.805,35.2388638535266,23,7,88
2016-06-20,50,3.8,17.9427,13.00317,12.9279,2.3238,35.5792762637901,24,8,89
2016-06-30,50,3.8,20.0359,9.02874,6.784,1.6837,36.0214366623494,25,9,90
2016-07-07,50,3.8,19.902,7.52662,8.3547,1.4219,36.7400010325403,26,10,91
2016-07-11,50,3.8,19.8933,6.75915,7.4697,1.5038,37.5024442856615,27,11,92
2016-07-21,50,3.8,20.3867,5.38553,5.6164,1.4541,38.5566695362141,28,12,93
2016-07-26,50,3.8,21.3719,5.59714,5.6536,2.6113,39.5579658905042,29,13,94
2016-08-01,50,3.8,24.3711,4.72532,2.0988,1.9786,38.829223241282,30,14,95
2016-08-08,50,3.8,23.8197,1.78167,3.4101,1.9782,39.7175660861022,31,15,96
2016-08-15,50,3.8,23.8068,1.25487,6.8655,1.4,39.6060424603976,32,16,97
2016-08-23,50,3.8,23.934,0.66673,10.768,3.0383,40.2759147906873,33,17,98
2016-08-26,50,3.8,25.1924,2.38828,11.1191,2.8043,39.8129109224258,34,18,99
2016-09-06,50,3.8,23.4143,2.56924,5.475,3.941,39.3577376847522,35,19,100
2016-09-09,50,3.8,23.5025,2.19851,11.511,2.034,38.2202450026264,36,20,101
2016-09-17,50,3.8,23.3674,0.40536,4.7845,2.5406,40.6327739757424,37,21,102
2016-09-27,50,3.8,22.0612,6.0882,2.7287,2.9366,38.232536568743,38,22,103
2016-10-06,50,3.8,19.7418,6.90571,2.7079,4.5702,34.7598522749321,39,23,104
2016-10-11,50,3.8,16.9609,7.45317,2.4232,5.8653,33.8971550216498,40,24,105
2016-10-14,50,3.8,16.3208,7.7808,2.0888,4.0577,33.8481223006757,41,25,106
2016-10-27,50,3.8,15.5498,7.594815,2.134,2.88845,33.892748848769,42,26,107
2016-10-31,50,3.8,15.1643,7.5018225,2.1566,2.303825,33.9150621228157,43,27,108
2013-05-02,50,5,8.0569,8.49566,0.8451,0.5085,34.8819526768109,17,1,1
2013-05-09,50,5,8.5162,8.18678,1.1942,0.2232,34.7626834058561,18,2,2
2013-05-15,50,5,8.6006,6.68185,1.2458,1.2638,36.4167506320079,19,3,3
2013-05-23,50,5,8.7984,9.30791,3.0866,1.0792,36.1075797845843,20,4,4
2013-05-30,50,5,9.3129,10.54186,5.1258,1.6163,36.2817541579321,21,5,5
2013-06-04,50,5,9.5937,11.14075,3.8444,1.3478,36.3658075221987,22,6,6
2013-06-13,50,5,9.9824,12.25437,2.3884,1.2974,37.0556098301338,23,7,7
2013-06-20,50,5,10.2437,11.46874,3.2215,1.0288,37.7264273725324,24,8,8
2013-06-25,50,5,10.3535,11.26435,3.162,0.5757,37.4722883391414,25,9,9
2013-07-03,50,5,10.6886,10.39578,6.9032,1.6163,37.7416234830124,26,10,10
2013-07-11,50,5,13.3908,7.97146,5.7447,2.0695,43.5208114652262,27,11,11
2013-07-18,50,5,12.7367,7.82819,6.5263,2.0695,43.2147499662987,28,12,12
2013-07-25,50,5,12.6316,9.11915,11.422,1.8849,43.7897377560144,29,13,13
2013-08-01,50,5,12.7248,8.34824,4.2491,2.8248,44.3638238904931,30,14,14
2013-08-08,50,5,12.3797,8.35616,2.9002,7.34,49.2823441980087,31,15,15
2013-08-18,50,5,19.5015,6.31484333333333,3.60636666666667,6.88676666666667,43.0167385843534,32,16,16
2013-08-23,50,5,15.9956,6.77221666666667,3.91583333333333,7.25603333333333,45.3257579225416,33,17,17
2013-08-28,50,5,12.4897,7.22959,4.2253,7.6253,47.6347772607297,34,18,18
2013-09-06,50,5,12.7118666666667,8.13890333333333,4.97776666666667,7.69803333333333,48.2562091769345,35,19,19
2013-09-13,50,5,12.9340333333333,9.04821666666667,5.73023333333333,7.77076666666667,48.8776410931393,36,20,20
2013-09-18,50,5,13.1562,9.95753,6.4827,7.8435,49.4990730093441,37,21,21
2013-09-25,50,5,13.3721,10.70316,6.8913,8.3135,50.5622348663197,38,22,22
2013-10-04,50,5,13.6099,10.2469566666667,9.2466,7.62533333333333,50.8914904467597,39,23,23
2013-10-11,50,5,13.8477,9.79075333333333,11.6019,6.93716666666667,51.2207460271998,40,24,24
2013-10-16,50,5,14.0855,9.33455,13.9572,6.249,51.5500016076398,41,25,25
2013-10-23,50,5,14.0126,8.79854,4.2094,5.2251,52.2018636529855,42,26,26
2013-10-30,50,5,12.4196,9.01458,6.1097,2.8081,42.5632799674867,43,27,27
2014-05-06,50,5,8.7439,6.8824,4.6379,0.8106,34.3870008040075,17,1,28
2014-05-10,50,5,8.7868,8.04554,4.4316,1.1128,34.8056317818136,18,2,29
2014-05-15,50,5,9.101,7.69054,4.0269,1.3981,34.8637763379414,19,3,30
2014-05-26,50,5,9.5851,9.05674,3.4913,1.331,35.1913397888966,20,4,31
2014-06-03,50,5,9.9386,9.53824,1.9718,1.5995,36.014603737052,21,5,32
2014-06-06,50,5,9.9415,9.20211,1.8171,2.422,36.3710458136509,22,6,33
2014-06-16,50,5,10.4825,7.28841,4.011,1.566,36.9993057436482,23,7,34
2014-06-23,50,5,10.8033,5.87594,4.0348,2.6738,38.393681284158,24,8,35
2014-06-29,50,5,11.2114,5.12679,4.257,4.3858,38.8989342305487,25,9,36
2014-07-02,50,5,11.0682,4.29756,4.1102,3.278,39.8185116167047,26,10,37
2014-07-09,50,5,10.7714,5.40837,4.8481,5.6951,42.7556295318039,27,11,38
2014-07-16,50,5,11.599,5.19913,4.864,7.5582,43.8007372981781,28,12,39
2014-07-28,50,5,11.4942,6.53663,3.8722,14.3896,45.688601203586,29,13,40
2014-07-30,50,5,11.9023,5.68144,5.4591,9.3877,45.8689766145952,30,14,41
2014-08-06,50,5,12.4207,4.15977,6.5898,8.9178,46.1252606943915,31,15,42
2014-08-19,50,5,12.4859,1.94102,3.6302,18.0823,47.2176462191176,32,16,43
2014-08-25,50,5,12.8215,1.42462,3.6659,6.3497,47.9427055828736,33,17,44
2014-08-30,50,5,13.1219,1.57123,4.74105,7.4659,53.0723085875133,34,18,45
2014-09-08,50,5,13.0114,2.75159,4.1618,5.5104,53.1659440157629,35,19,46
2014-09-15,50,5,15.2656,0.16676,3.6698,0.8106,68.895731409627,36,20,47
2014-09-22,50,5,15.5503,0.30138,5.9669,2.8416,75.2843089681083,37,21,48
2014-09-29,50,5,15.9818,0.2892,10.8507,7.8939,76.5517484830427,38,22,49
2014-10-04,50,5,16.1968,0.20749,9.4026,4.3355,73.68508346031,39,23,50
2014-10-10,50,5,16.2189,1.035875,11.61245,4.47815,56.9757987097435,40,24,51
2014-10-15,50,5,16.241,1.86426,13.8223,4.6208,40.266513959177,41,25,52
2014-10-23,50,5,14.2197,8.7612,10.9618,3.7144,38.453876631356,42,26,53
2014-10-30,50,5,12.25615,9.411535,13.2212,3.23605,37.9301000370713,43,27,54
2015-05-05,50,5,9.5866,6.66308,5.9312,6.8201,33.1681070542593,17,1,55
2015-05-07,50,5,8.7105,5.62539,8.633,6.9918,33.5833909578512,18,2,56
2015-05-14,50,5,11.408,5.28726,6.2843,4.64,26.9782971957588,19,3,57
